date	open	high	low	close	volume	amount	ma5	ma10	ma20	ema12	ema26	rsi14	macd_dif	macd_dea	macd_bar	boll_mid	boll_upper	boll_lower	atr14
2024-10-31	410.4	418.8	404.6	404.6	227537	9311202304.0	414.44	419.58	430.5500000000001	418.88939075666383	418.5579317302046	42.250960757856205	0.3314590264592425	4.735783712582287	-8.808649372246089	430.5500000000001	472.5929604846804	388.5070395153199	13.756759418468205
2024-11-01	406.0	422.4	406.0	419.2	210866	8772958208.0	414.08	418.4200000000001	428.2000000000001	418.93717679410014	418.605492342782	50.479473819633306	0.3316844513181536	3.85496386032946	-7.046558818022613	428.2000000000001	466.98035313756577	389.4196468624344	14.045562317149043
2024-11-04	423.0	423.8	416.0	419.0	117061	4907801088.0	414.44	418.22	425.2700000000001	418.9468419027001	418.6347151322056	50.37358714702813	0.312126770494558	3.14639644236248	-5.668539343735844	425.2700000000001	456.4441525863066	394.0958474136936	13.59945072306697
2024-11-05	415.2	427.8	415.2	427.8	152709	6467649536.0	416.32	418.84	422.74	420.3088662253616	419.3136251224125	54.86024582013885	0.9952411029490804	2.7161653744798	-3.44184854306144	422.74	441.50036134767663	403.9796386523234	13.528061385705048
2024-11-06	425.0	426.2	413.2	419.8	207552	8721758208.0	418.08	418.0	421.80000000000007	420.23057911376753	419.34965289112273	50.3993028182198	0.8809262226448027	2.3491175441128007	-2.936382642935996	421.80000000000007	439.0364363150501	404.56356368495005	13.60462842958326
2024-11-07	417.0	429.6	414.4	428.4	199240	8451855360.0	422.84	418.64	421.5100000000001	421.4874130962648	420.0200489732618	54.66684675374947	1.4673641230029943	2.17276685989084	-1.4108054737756903	421.5100000000001	438.0490638060206	404.9709361939794	13.718583541755889
2024-11-08	435.0	436.0	419.4	420.8	193898	8248755200.0	423.16	418.62000000000006	420.61000000000007	421.38165723530096	420.0778231233906	50.52938443066949	1.303834111910362	1.9989803102947443	-1.3902923967687646	420.61000000000007	435.0079384489457	406.2120615510544	13.92439900305904
2024-11-11	412.0	415.6	409.4	413.2	228576	9415370752.0	422.0	418.22	419.4700000000001	420.1229407375624	419.56835474388015	46.72127518306203	0.5545859936822239	1.7101014469722404	-2.311030906580033	419.4700000000001	432.2576749872539	406.6823250127463	13.744084788554826
2024-11-12	409.4	413.8	403.0	403.8	273033	11097703424.0	417.2	416.76	418.81000000000006	417.6117190856297	418.40032846655566	42.45906589124496	-0.7886093809259478	1.210359281392603	-3.9979373246371015	418.81000000000006	433.3736750712052	404.2463249287949	13.533793017943768
2024-11-13	397.2	407.2	396.0	403.8	283072	11330713600.0	414.0	416.04	418.21000000000015	415.4868392263021	417.3188226542182	42.45906589124497	-1.8319834279161	0.6018907395308624	-4.867748334893925	418.21000000000015	434.21340753190657	402.2065924680937	13.36709351666207
2024-11-14	401.6	415.0	397.8	403.4	348989	14209880064.0	409.0	415.9200000000001	417.7500000000001	413.6273254991787	416.28779875390575	42.268764858228735	-2.6604732547270373	-0.0505820593207176	-5.21978239081264	417.7500000000001	434.9188211899751	400.5811788100251	13.640872551186208
2024-11-15	404.0	407.0	399.0	401.0	290613	11694319616.0	405.04	414.1	416.26000000000016	411.6846600377666	415.1553692165794	41.07909219647045	-3.470709178812797	-0.7346074832191335	-5.472203391187327	416.26000000000016	433.8279612692713	398.692038730729	13.237953083244337
2024-11-18	405.2	413.4	401.6	404.2	204935	8334918656.0	403.24	412.62000000000006	415.4200000000001	410.5331738781102	414.34386038572165	43.36782242393304	-3.810686507611479	-1.3498232880976024	-4.921726439027752	415.4200000000001	433.6285694111516	397.2114305888485	13.178099291584024
2024-11-19	406.6	409.0	403.4	406.2	138793	5642161152.0	403.72	410.46	414.6500000000001	409.8665317430163	413.7406114682608	44.81074946740522	-3.874079725244485	-1.8546745755269791	-4.038810299435012	414.6500000000001	433.0595512967617	396.2404487032385	12.63680648504231
2024-11-20	408.2	413.8	406.2	410.8	150051	6154782208.0	405.12000000000006	409.56	413.78	410.01014224409073	413.52278839653775	48.08694787206357	-3.5126461524470187	-2.186268890910987	-2.652754523072064	413.78	431.106049751768	396.4539502482321	12.277034593253576
2024-11-21	409.4	411.4	407.0	407.6	125017	5113866752.0	405.96	407.48	413.06	409.6393511296152	413.0840633301276	46.03945362991263	-3.444712200512356	-2.4379575528312607	-2.0135092953621907	413.06	430.1428815516003	395.9771184483997	11.714389265164035
2024-11-22	408.8	412.4	399.6	400.6	169495	6864777728.0	405.88	405.46	412.0400000000001	408.24868172505904	412.1593178982663	41.84239745654829	-3.910636173207251	-2.732493276906459	-2.356285792601585	412.0400000000001	429.5573177471149	394.5226822528853	11.791932889080886
2024-11-25	400.0	402.4	393.8	395.2	278883	11050847232.0	404.0800000000001	403.66	410.94000000000005	406.2411922288961	410.9030721280244	38.89657615343172	-4.661879899128223	-3.118370601350812	-3.087018595554823	410.94000000000005	429.8042128464601	392.07578715354	11.563937682717963
2024-11-26	392.2	399.2	392.2	393.8	169406	6691212288.0	401.6	402.66	409.71	404.3271626552198	409.6361778963189	38.14674025328921	-5.309015241099075	-3.556499529300465	-3.505031423597221	409.71	429.7005135396696	389.7194864603304	11.237942133952394
2024-11-27	394.6	406.2	392.0	402.8	166856	6663311872.0	400.0	402.56000000000006	409.3	404.0922145544167	409.1297943484434	45.42973615622554	-5.037579794026669	-3.852715582245706	-2.3697284235619263	409.3	429.5142211535066	389.0857788464934	11.449517695812936
2024-11-28	401.4	404.2	397.4	400.0	130676	5231565824.0	398.48	402.22	409.0700000000001	403.46264308450645	408.4535132855957	43.70554956237616	-4.990870201089251	-4.080346506014416	-1.8210473901496709	409.0700000000001	429.6114190049669	388.5285809950333	11.117409288969156
2024-11-29	395.0	402.8	395.0	398.0	156270	6222579200.0	397.96	401.92	408.00999999999993	402.6222364561209	407.6791789681442	42.465783237326185	-5.05694251202334	-4.275665707216201	-1.5625536096142785	408.00999999999993	428.538378303954	387.48162169604586	10.880451482614218
2024-12-02	398.0	401.6	395.6	399.8	133344	5315344384.0	398.88	401.4800000000001	407.05	402.18804623210224	407.09553608161497	44.005275654237046	-4.907489849512729	-4.4020305356755065	-1.0109186276744442	407.05	427.2068063468906	386.8931936531095	10.531847805284633
2024-12-03	403.2	404.4	394.4	404.4	183626	7349822976.0	401.0	401.30000000000007	405.88	402.5283468117788	406.8958667422361	47.84596575939987	-4.367519930457263	-4.395128414631858	0.0552169683491907	405.88	423.5255868942605	388.23441310573946	10.493858676335728
2024-12-04	402.2	405.6	399.8	403.2	140532	5659584512.0	401.08	400.54	405.05	402.6316780715052	406.6220988354038	46.9414283077267	-3.990420763898612	-4.31418688448521	0.6475322411731952	405.05	421.4568663418306	388.6431336581694	10.158583056597465
2024-12-05	403.4	406.6	400.8	405.2	133148	5387437568.0	402.12	400.3	403.88999999999993	403.0268045220429	406.5167581809295	48.682746223215865	-3.489953658886577	-4.149340239365484	1.3187731609578126	403.88999999999993	416.0859268438177	391.6940731561821	9.847255695411931
2024-12-06	406.8	414.6	405.0	412.6	277114	11355635712.0	405.0400000000001	401.5	403.48	404.499603826344	406.9673686860458	54.61743512487143	-2.4677648597018447	-3.813025163432756	2.6905206074618224	403.48	413.6684557995683	393.2915442004317	9.82959457431108
2024-12-09	406.2	421.2	406.2	418.8	224619	9280106496.0	408.84	403.86	403.76	406.6996647761372	407.84385989448685	58.90551392417398	-1.1441951183496712	-3.279259154416139	4.270128072132936	403.76	415.2923617885437	392.22763821145634	10.198909247574576
2024-12-10	430.0	431.0	410.4	411.2	302828	12685586432.0	410.2000000000001	405.6	404.13000000000005	407.3920240413469	408.0924628652656	52.37290084733853	-0.7004388239187165	-2.7634950883166547	4.126112528795876	404.13000000000005	416.13299962512735	392.1270003748728	10.94184430131925
2024-12-11	414.8	415.0	407.2	409.8	130982	5375398400.0	411.52	406.30000000000007	404.43	407.7624818811397	408.2189470974681	51.245480971502126	-0.4564652163284677	-2.3020891139190174	3.6912477951810994	404.43	416.69532982802656	392.1646701719735	10.71742685122502
2024-12-12	414.0	422.8	409.2	415.6	234143	9764008960.0	413.6	407.86	405.0400000000001	408.96825389942586	408.7656917569149	55.517676875717285	0.202562142510942	-1.8011588626330255	4.007442010287935	405.0400000000001	418.2655573955072	391.81444260449297	10.923324933280377
2024-12-13	413.0	415.0	408.6	409.8	162961	6700157952.0	413.0400000000001	409.0400000000001	405.48	409.0962148379757	408.8423071823286	50.73039287869671	0.2539076556470832	-1.3901455589770038	3.288106429248174	405.48	418.7251540294538	392.2348459705463	10.643087438046065
2024-12-16	410.0	411.4	403.8	405.6	140598	5717888000.0	410.4	409.62000000000006	405.55000000000007	408.5583356321333	408.6021362799339	47.53394417636496	-0.0438006478005945	-1.120876576741722	2.1541518578822547	405.55000000000007	418.7814617086763	392.3185382913238	10.4257240496142
2024-12-17	402.0	408.0	401.8	402.6	167790	6775381504.0	408.68000000000006	409.44000000000005	405.37	407.6416686118051	408.1575335925314	45.336566116973	-0.5158649807263487	-0.9998742575386472	0.9680185536245972	405.37	418.6620395647272	392.07796043527287	10.1238866174989
2024-12-18	408.0	408.8	404.0	406.0	149061	6055023104.0	407.92	409.72	405.13000000000005	407.3891042099889	407.99771628938095	48.25602947318859	-0.60861207939206	-0.92162182190933	0.62601948503454	405.13000000000005	418.18036397962913	392.07963602037097	9.843609001963264
2024-12-19	402.2	422.0	401.4	415.2	346712	14310456320.0	407.84	410.72	405.50999999999993	408.59078048537526	408.5312187864638	55.22453733482677	0.059561698911466	-0.7253851177451708	1.5698936333132736	405.50999999999993	419.2856306570986	391.7343693429012	10.611922644680176
2024-12-20	414.2	429.8	414.2	426.4	448340	19091460096.0	411.1600000000001	412.1	406.8	411.3306604107021	409.8548322096887	61.94378322589644	1.4758282010133712	-0.2851424539934623	3.521941310013667	406.8	423.2182183789116	390.3817816210884	10.96821388434588
2024-12-23	430.6	431.0	416.2	420.2	208562	8789977088.0	414.0800000000001	412.24	408.05	412.6951741936709	410.6211409348969	56.85722025098228	2.0740332587740227	0.1866926885600347	3.774681140427976	408.05	424.5561392087831	391.5438607912168	11.241912892606887
2024-12-24	421.0	421.6	417.6	420.0	78738	3304033792.0	417.56	413.12	409.36	413.8189935484908	411.31587123601565	56.69548742236655	2.5031223124751136	0.6499786133430505	3.7062873982641262	409.36	425.2515270373782	393.4684729626218	10.724633400277824
2024-12-27	417.6	421.0	415.6	417.4	135451	5658808320.0	419.84	413.88	410.09	414.3699176179537	411.7665474407552	54.52413951243325	2.603370177198485	1.0406569261141376	3.125426502168695	410.09	426.0538934705044	394.1261065294957	10.34430244311512
2024-12-30	418.0	421.8	415.8	419.0	135156	5658833920.0	420.6	414.22	411.04	415.0822379844224	412.30235874144	55.64980101213286	2.7798792429823607	1.3885013894877822	2.782755706989157	411.04	426.7347728475951	395.34522715240496	10.033995125749756
2024-12-31	417.2	421.4	415.8	417.0	108673	4549302272.0	418.72	414.94	411.99	415.37727829451126	412.650332168	53.85527470696827	2.7269461265112795	1.656190336892482	2.141511579237595	411.99	426.6257744836959	397.35422551630415	9.717281188196198
2025-01-02	417.0	425.0	413.6	416.0	207330	8663881728.0	417.88000000000005	415.9800000000001	412.80000000000007	415.4730816338172	412.8984557111111	52.93611086453478	2.574625922706105	1.8398774540552068	1.4694969373017956	412.80000000000007	426.3478877748028	399.2521122251973	9.837475389039328
